"Seas","Bio_smry","SpawnBio","Recruit_0","retainB_1","retainN_1","deadB_1","deadN_1","F_1","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,3893260000,3869940000,162316000,0,0,0,0,0,0,0.292418,0.292418,18,"cod_EM_103",4,"h-1"
1,3873010000,3841280000,132734000,0,0,0,0,0,0,0.0951142,0.0951142,19,"cod_EM_103",4,"h-1"
1,3949050000,3922920000,125135000,0,0,0,0,0,0,-0.0156543,-0.0156543,2,"cod_EM_103",4,"h-1"
1,3874530000,3842900000,95603700,0,0,0,0,0,0,-0.230201,-0.230201,20,"cod_EM_103",4,"h-1"
1,3894840000,3869280000,141674000,0,0,0,0,0,0,0.165059,0.165059,21,"cod_EM_103",4,"h-1"
1,3912970000,3890320000,158204000,0,0,0,0,0,0,0.277559,0.277559,22,"cod_EM_103",4,"h-1"
1,3927680000,3898070000,184314000,0,0,0,0,0,0,0.432925,0.432925,23,"cod_EM_103",4,"h-1"
1,3953440000,3919660000,182957000,0,0,0,0,0,0,0.427672,0.427672,24,"cod_EM_103",4,"h-1"
1,4007870000,3970320000,92848100,0,0,0,0,0,0,-0.249455,-0.249455,25,"cod_EM_103",4,"h-1"
1,4092510000,4059890000,134456000,313240000,37737000,313240000,37737000,0.0791261,0.442112,0.120755,0.120755,26,"cod_EM_103",4,"h-1"
1,3861110000,3838950000,117882000,297337000,33780600,297337000,33780600,0.0798501,0.444707,-0.0033062,-0.0033062,27,"cod_EM_103",4,"h-1"
1,3627680000,3601530000,193677000,280706000,31750200,280706000,31750200,0.0804166,0.446725,0.502202,0.502202,28,"cod_EM_103",4,"h-1"
1,3401130000,3372750000,145850000,264545000,30206400,264545000,30206400,0.0810085,0.448822,0.228367,0.228367,29,"cod_EM_103",4,"h-1"
1,3948260000,3922390000,124347000,0,0,0,0,0,0,-0.0190743,-0.0190743,3,"cod_EM_103",4,"h-1"
1,3211890000,3175810000,136124000,252509000,31477400,252509000,31477400,0.0813919,0.450174,0.16881,0.16881,30,"cod_EM_103",4,"h-1"
1,3064800000,3035200000,97550800,243741000,31039800,243741000,31039800,0.0819194,0.452027,-0.156941,-0.156941,31,"cod_EM_103",4,"h-1"
1,2942810000,2917080000,149654000,236189000,29955700,236189000,29955700,0.0824628,0.453925,0.277765,0.277765,32,"cod_EM_103",4,"h-1"
1,2824480000,2801310000,161196000,227529000,27928400,227529000,27928400,0.083004,0.455807,0.359187,0.359187,33,"cod_EM_103",4,"h-1"
1,2716610000,2685960000,129857000,220572000,28276900,220572000,28276900,0.0835805,0.4578,0.150648,0.150648,34,"cod_EM_103",4,"h-1"
1,2633370000,2602410000,54139000,215711000,28992700,215711000,28992700,0.0838723,0.458805,-0.718302,-0.718302,35,"cod_EM_103",4,"h-1"
1,2565260000,2542710000,173311000,210975000,27938200,210975000,27938200,0.0839137,0.458947,0.449679,0.449679,36,"cod_EM_103",4,"h-1"
1,2483160000,2464750000,57287700,203134000,24777500,203134000,24777500,0.0841661,0.459814,-0.651218,-0.651218,37,"cod_EM_103",4,"h-1"
1,2402850000,2375090000,155541000,198280000,26038300,198280000,26038300,0.0845581,0.461156,0.355067,0.355067,38,"cod_EM_103",4,"h-1"
1,2317200000,2299010000,66544500,191343000,23647600,191343000,23647600,0.0850241,0.462745,-0.487227,-0.487227,39,"cod_EM_103",4,"h-1"
1,3946040000,3920330000,123444000,0,0,0,0,0,0,-0.0234183,-0.0234183,4,"cod_EM_103",4,"h-1"
1,2238930000,2213080000,80648000,187276000,24702100,187276000,24702100,0.0857749,0.465291,-0.286893,-0.286893,40,"cod_EM_103",4,"h-1"
1,2157960000,2142820000,78779000,181328000,22555800,181328000,22555800,0.0863568,0.467252,-0.303279,-0.303279,41,"cod_EM_103",4,"h-1"
1,2065490000,2049240000,259663000,174744000,21174500,174744000,21174500,0.0873218,0.47048,0.89953,0.89953,42,"cod_EM_103",4,"h-1"
1,1973830000,1947720000,32150900,167425000,21080700,167425000,21080700,0.0880643,0.472944,-1.17753,-1.17753,43,"cod_EM_103",4,"h-1"
1,1940180000,1901700000,52867500,169673000,26956700,169673000,26956700,0.0885111,0.474419,-0.67442,-0.67442,44,"cod_EM_103",4,"h-1"
1,1925740000,1915950000,161108000,168561000,23188500,168561000,23188500,0.0885717,0.474619,0.438059,0.438059,45,"cod_EM_103",4,"h-1"
1,1889570000,1872850000,99886300,163795000,20705300,163795000,20705300,0.0888811,0.475636,-0.0344398,-0.0344398,46,"cod_EM_103",4,"h-1"
1,1856250000,1827890000,61631800,162330000,22975000,162330000,22975000,0.0892071,0.476704,-0.511269,-0.511269,47,"cod_EM_103",4,"h-1"
1,1831020000,1812280000,95369700,161850000,22626500,161850000,22626500,0.0898301,0.478738,-0.0725325,-0.0725325,48,"cod_EM_103",4,"h-1"
1,1794650000,1779820000,116887000,158898000,20717600,158898000,20717600,0.0905291,0.481005,0.1355,0.1355,49,"cod_EM_103",4,"h-1"
1,3941880000,3916340000,122409000,0,0,0,0,0,0,-0.0288151,-0.0288151,5,"cod_EM_103",4,"h-1"
1,1749380000,1729070000,67361800,155942000,20651300,155942000,20651300,0.0914456,0.483956,-0.408164,-0.408164,50,"cod_EM_103",4,"h-1"
1,1708990000,1688170000,90466700,155270000,21526400,155270000,21526400,0.0928242,0.488348,-0.106962,-0.106962,51,"cod_EM_103",4,"h-1"
1,1666340000,1650880000,81020400,152386000,20270200,152386000,20270200,0.0936447,0.490937,-0.211263,-0.211263,52,"cod_EM_103",4,"h-1"
1,1621100000,1603400000,70211800,149613000,20036900,149613000,20036900,0.0946065,0.493946,-0.346489,-0.346489,53,"cod_EM_103",4,"h-1"
1,1573820000,1557850000,118963000,146908000,19581700,146908000,19581700,0.0957374,0.497451,0.188834,0.188834,54,"cod_EM_103",4,"h-1"
1,1524300000,1507190000,96752800,143617000,19063000,143617000,19063000,0.0969627,0.501208,-0.00840231,-0.00840231,55,"cod_EM_103",4,"h-1"
1,1488140000,1465630000,102015000,142592000,20636600,142592000,20636600,0.0980023,0.504363,0.0526972,0.0526972,56,"cod_EM_103",4,"h-1"
1,1469380000,1449220000,58613800,142016000,21022100,142016000,21022100,0.0983254,0.505338,-0.498129,-0.498129,57,"cod_EM_103",4,"h-1"
1,1462480000,1444180000,89201700,141525000,21027000,141525000,21027000,0.0979779,0.50429,-0.0771639,-0.0771639,58,"cod_EM_103",4,"h-1"
1,1450360000,1436320000,156067000,138581000,19250500,138581000,19250500,0.0972098,0.501961,0.483843,0.483843,59,"cod_EM_103",4,"h-1"
1,3935480000,3910120000,127395000,0,0,0,0,0,0,0.0142022,0.0142022,6,"cod_EM_103",4,"h-1"
1,1436170000,1414570000,64662700,135993000,19465700,135993000,19465700,0.0966834,0.500355,-0.392683,-0.392683,60,"cod_EM_103",4,"h-1"
1,1444330000,1418320000,81576400,138904000,22283000,138904000,22283000,0.0968767,0.500945,-0.161124,-0.161124,61,"cod_EM_103",4,"h-1"
1,1458080000,1443150000,123951000,140169000,20828100,140169000,20828100,0.0969233,0.501088,0.252037,0.252037,62,"cod_EM_103",4,"h-1"
1,1463800000,1444960000,90219400,140438000,20317400,140438000,20317400,0.0973333,0.502336,-0.0659799,-0.0659799,63,"cod_EM_103",4,"h-1"
1,1471960000,1449030000,88855000,140802000,21469500,140802000,21469500,0.0966459,0.50024,-0.0820539,-0.0820539,64,"cod_EM_103",4,"h-1"
1,1482730000,1464150000,112908000,140945000,21049600,140945000,21049600,0.0959647,0.498151,0.154451,0.154451,65,"cod_EM_103",4,"h-1"
1,1490780000,1471330000,88855000,139967000,20559100,139967000,20559100,0.0950083,0.495195,-0.0865553,-0.0865553,66,"cod_EM_103",4,"h-1"
1,1501410000,1.48e+09,111265000,139958000,21049500,139958000,21049500,0.0941048,0.492379,0.136637,0.136637,67,"cod_EM_103",4,"h-1"
1,1512510000,1492960000,100242000,138947000,20530600,138947000,20530600,0.0928116,0.488309,0.0297686,0.0297686,68,"cod_EM_103",4,"h-1"
1,1527200000,1505370000,101832000,138035000,20757000,138035000,20757000,0.0911364,0.482963,0.0431168,0.0431168,69,"cod_EM_103",4,"h-1"
1,3926970000,3901500000,107648000,0,0,0,0,0,0,-0.151049,-0.151049,7,"cod_EM_103",4,"h-1"
1,1545670000,1525080000,86273300,136928000,20461900,136928000,20461900,0.0892219,0.476753,-0.126426,-0.126426,70,"cod_EM_103",4,"h-1"
1,1565270000,1545400000,271013000,137242000,20331200,137242000,20331200,0.0882843,0.473671,1.01445,1.01445,71,"cod_EM_103",4,"h-1"
1,1588260000,1560280000,50052100,136705000,20555500,136705000,20555500,0.0872208,0.470143,-0.67735,-0.67735,72,"cod_EM_103",4,"h-1"
1,1663280000,1622150000,192499000,144797000,26553300,144797000,26553300,0.0858463,0.465532,0.658894,0.658894,73,"cod_EM_103",4,"h-1"
1,1756540000,1736410000,93685900,149021000,23878100,149021000,23878100,0.0840804,0.45952,-0.0793991,-0.0793991,74,"cod_EM_103",4,"h-1"
1,1857760000,1825280000,53613000,154952000,25647200,154952000,25647200,0.0824173,0.453767,-0.650298,-0.650298,75,"cod_EM_103",4,"h-1"
1,1942570000,1924820000,80612700,157732000,23586200,157732000,23586200,0.0806059,0.447397,-0.255475,-0.255475,76,"cod_EM_103",4,"h-1"
1,1977860000,1964970000,121335000,155588000,20354000,155588000,20354000,0.0792542,0.442572,0.148494,0.148494,77,"cod_EM_103",4,"h-1"
1,1965710000,1947250000,78519900,151068000,18990500,151068000,18990500,0.0783209,0.439205,-0.284555,-0.284555,78,"cod_EM_103",4,"h-1"
1,1934650000,1912710000,60562800,147747000,19393500,147747000,19393500,0.0778438,0.437471,-0.539928,-0.539928,79,"cod_EM_103",4,"h-1"
1,3917350000,3892290000,154415000,0,0,0,0,0,0,0.212928,0.212928,8,"cod_EM_103",4,"h-1"
1,1892770000,1877360000,88370300,143722000,18287600,143722000,18287600,0.0774949,0.436199,-0.157529,-0.157529,80,"cod_EM_103",4,"h-1"
1,1835960000,1821860000,111279000,138723000,16844500,138723000,16844500,0.0775532,0.436412,0.080419,0.080419,81,"cod_EM_103",4,"h-1"
1,1774230000,1755200000,98976800,134467000,16834700,134467000,16834700,0.0779323,0.437794,-0.0272496,-0.0272496,82,"cod_EM_103",4,"h-1"
1,1725690000,1703930000,156929000,131723000,17684200,131723000,17684200,0.0780743,0.43831,0.441392,0.441392,83,"cod_EM_103",4,"h-1"
1,1699330000,1675830000,75750800,129635000,18166300,129635000,18166300,0.0777051,0.436966,-0.282542,-0.282542,84,"cod_EM_103",4,"h-1"
1,1.708e+09,1681080000,81407800,131489000,20119700,131489000,20119700,0.0773964,0.435839,-0.211353,-0.211353,85,"cod_EM_103",4,"h-1"
1,1729380000,1712860000,222750000,132456000,18988100,132456000,18988100,0.0769454,0.434187,0.790272,0.790272,86,"cod_EM_103",4,"h-1"
1,1748550000,1724110000,212696000,131564000,18575000,131564000,18575000,0.076158,0.431284,0.742372,0.742372,87,"cod_EM_103",4,"h-1"
1,1807970000,1764500000,113939000,136037000,22980200,136037000,22980200,0.0750778,0.427267,0.112167,0.112167,88,"cod_EM_103",4,"h-1"
1,1928120000,1890230000,69678100,144388000,25747200,144388000,25747200,0.0733671,0.420818,-0.39685,-0.39685,89,"cod_EM_103",4,"h-1"
1,3904310000,3879360000,100501000,0,0,0,0,0,0,-0.213212,-0.213212,9,"cod_EM_103",4,"h-1"
1,2064430000,2042670000,100743000,150269000,24057300,150269000,24057300,0.0713792,0.41319,-0.0465445,-0.0465445,90,"cod_EM_103",4,"h-1"
1,2162230000,2145770000,141614000,151592000,21123100,151592000,21123100,0.0697368,0.406774,0.282876,0.282876,91,"cod_EM_103",4,"h-1"
1,2210480000,2187920000,102528000,149632000,19849100,149632000,19849100,0.0681176,0.400349,-0.0443689,-0.0443689,92,"cod_EM_103",4,"h-1"
1,2233260000,2206950000,83810600,147414000,20024800,147414000,20024800,0.066519,0.393904,-0.247827,-0.247827,93,"cod_EM_103",4,"h-1"
1,2239720000,2219460000,138814000,144066000,18973200,144066000,18973200,0.0649292,0.387392,0.255524,0.255524,94,"cod_EM_103",4,"h-1"
1,2228420000,2208040000,84867500,139631000,17701600,139631000,17701600,0.0635947,0.381847,-0.235403,-0.235403,95,"cod_EM_103",4,"h-1"
1,2214800000,2189990000,93375600,136395000,18003400,136395000,18003400,0.0623515,0.376614,-0.13808,-0.13808,96,"cod_EM_103",4,"h-1"
1,2197300000,2178990000,171660000,131416000,16739500,131416000,16739500,0.0606022,0.36914,0.471905,0.471905,97,"cod_EM_103",4,"h-1"
1,2177310000,2153940000,199331000,127005000,16177900,127005000,16177900,0.0592997,0.363488,0.623896,0.623896,98,"cod_EM_103",4,"h-1"
1,2184370000,2148550000,92449900,126234000,18005000,126234000,18005000,0.0583392,0.359273,-0.14385,-0.14385,99,"cod_EM_103",4,"h-1"
1,3949150000,3922920000,125841000,0,0,0,0,0,0,-0.0129105,-0.0129105,1,"cod_EM_init",4,"h-1"
1,3896890000,3868600000,139249000,0,0,0,0,0,0,0.116139,0.116139,10,"cod_EM_init",4,"h-1"
1,2241090000,2206630000,113940000,127710000,19676900,127710000,19676900,0.0566639,0.351822,-0.0126801,-0.0126801,100,"cod_EM_init",4,"h-1"
1,2316770000,2295630000,116372000,234638000,33399900,234638000,33399900,0.103035,0.519231,0,0,101,"cod_EM_init",4,"h-1"
1,2273620000,2250440000,115883000,229145000,31349700,229145000,31349700,0.103035,0,0,0,102,"cod_EM_init",4,"h-1"
1,2215150000,2191550000,115223000,222533000,30059700,222533000,30059700,0.103035,0,-1.11022e-16,0,103,"cod_EM_init",4,"h-1"
1,3890420000,3867050000,114261000,0,0,0,0,0,0,-0.0787049,-0.0787049,11,"cod_EM_init",4,"h-1"
1,3885710000,3858830000,132497000,0,0,0,0,0,0,0.0725448,0.0725448,12,"cod_EM_init",4,"h-1"
1,3881020000,3856260000,161265000,0,0,0,0,0,0,0.272001,0.272001,13,"cod_EM_init",4,"h-1"
1,3879920000,3851240000,112380000,0,0,0,0,0,0,-0.0861062,-0.0861062,14,"cod_EM_init",4,"h-1"
1,3893050000,3862910000,93691300,0,0,0,0,0,0,-0.265517,-0.265517,15,"cod_EM_init",4,"h-1"
1,3910760000,3888180000,97999500,0,0,0,0,0,0,-0.218567,-0.218567,16,"cod_EM_init",4,"h-1"
1,3913060000,3893300000,155299000,0,0,0,0,0,0,0.244524,0.244524,17,"cod_EM_init",4,"h-1"
1,3893270000,3869940000,162317000,0,0,0,0,0,0,0.292418,0.292418,18,"cod_EM_init",4,"h-1"
1,3873010000,3841290000,132734000,0,0,0,0,0,0,0.0951155,0.0951155,19,"cod_EM_init",4,"h-1"
1,3949060000,3922920000,125132000,0,0,0,0,0,0,-0.0156817,-0.0156817,2,"cod_EM_init",4,"h-1"
1,3874530000,3842910000,95603600,0,0,0,0,0,0,-0.230202,-0.230202,20,"cod_EM_init",4,"h-1"
1,3894840000,3869290000,141674000,0,0,0,0,0,0,0.165058,0.165058,21,"cod_EM_init",4,"h-1"
1,3912970000,3890320000,158203000,0,0,0,0,0,0,0.277553,0.277553,22,"cod_EM_init",4,"h-1"
1,3927690000,3898080000,184315000,0,0,0,0,0,0,0.432931,0.432931,23,"cod_EM_init",4,"h-1"
1,3953450000,3919660000,182957000,0,0,0,0,0,0,0.427672,0.427672,24,"cod_EM_init",4,"h-1"
1,4007870000,3970330000,92849200,0,0,0,0,0,0,-0.249443,-0.249443,25,"cod_EM_init",4,"h-1"
1,4092520000,4059890000,134457000,313240000,37737000,313240000,37737000,0.079126,0.442112,0.120759,0.120759,26,"cod_EM_init",4,"h-1"
1,3861110000,3838950000,117883000,297337000,33780700,297337000,33780700,0.07985,0.444706,-0.00330137,-0.00330137,27,"cod_EM_init",4,"h-1"
1,3627680000,3601530000,193677000,280706000,31750300,280706000,31750300,0.0804164,0.446724,0.502203,0.502203,28,"cod_EM_init",4,"h-1"
1,3401140000,3372760000,145849000,264545000,30206400,264545000,30206400,0.0810084,0.448822,0.228362,0.228362,29,"cod_EM_init",4,"h-1"
1,3948260000,3922390000,124355000,0,0,0,0,0,0,-0.0190109,-0.0190109,3,"cod_EM_init",4,"h-1"
1,3211900000,3175810000,136124000,252509000,31477400,252509000,31477400,0.0813918,0.450174,0.168811,0.168811,30,"cod_EM_init",4,"h-1"
1,3064810000,3035210000,97551100,243741000,31039800,243741000,31039800,0.0819192,0.452026,-0.156939,-0.156939,31,"cod_EM_init",4,"h-1"
1,2942810000,2917090000,149654000,236189000,29955700,236189000,29955700,0.0824626,0.453925,0.277766,0.277766,32,"cod_EM_init",4,"h-1"
1,2824480000,2801320000,161196000,227529000,27928300,227529000,27928300,0.0830038,0.455806,0.359186,0.359186,33,"cod_EM_init",4,"h-1"
1,2716620000,2685960000,129857000,220572000,28276800,220572000,28276800,0.0835803,0.4578,0.15065,0.15065,34,"cod_EM_init",4,"h-1"
1,2633380000,2602420000,54138900,215711000,28992600,215711000,28992600,0.083872,0.458804,-0.718305,-0.718305,35,"cod_EM_init",4,"h-1"
1,2565270000,2542720000,173311000,210975000,27938200,210975000,27938200,0.0839134,0.458947,0.44968,0.44968,36,"cod_EM_init",4,"h-1"
1,2483170000,2464750000,57287900,203134000,24777500,203134000,24777500,0.0841659,0.459813,-0.651216,-0.651216,37,"cod_EM_init",4,"h-1"
1,2402850000,2375100000,155541000,198280000,26038300,198280000,26038300,0.0845579,0.461155,0.355066,0.355066,38,"cod_EM_init",4,"h-1"
1,2317200000,2299020000,66544400,191343000,23647600,191343000,23647600,0.0850238,0.462744,-0.48723,-0.48723,39,"cod_EM_init",4,"h-1"
1,3946040000,3920330000,123442000,0,0,0,0,0,0,-0.0234315,-0.0234315,4,"cod_EM_init",4,"h-1"
1,2238940000,2213080000,80647600,187276000,24702100,187276000,24702100,0.0857747,0.46529,-0.286899,-0.286899,40,"cod_EM_init",4,"h-1"
1,2157970000,2142820000,78778500,181328000,22555800,181328000,22555800,0.0863566,0.467251,-0.303286,-0.303286,41,"cod_EM_init",4,"h-1"
1,2065490000,2049250000,259663000,174744000,21174500,174744000,21174500,0.0873215,0.470479,0.89953,0.89953,42,"cod_EM_init",4,"h-1"
1,1973830000,1947730000,32151200,167425000,21080600,167425000,21080600,0.0880641,0.472944,-1.17752,-1.17752,43,"cod_EM_init",4,"h-1"
1,1940190000,1901710000,52867600,169673000,26956700,169673000,26956700,0.0885109,0.474418,-0.674419,-0.674419,44,"cod_EM_init",4,"h-1"
1,1925750000,1915960000,161108000,168561000,23188500,168561000,23188500,0.0885716,0.474618,0.438059,0.438059,45,"cod_EM_init",4,"h-1"
1,1889570000,1872850000,99886500,163795000,20705300,163795000,20705300,0.088881,0.475635,-0.0344389,-0.0344389,46,"cod_EM_init",4,"h-1"
1,1856250000,1827900000,61631700,162330000,22975000,162330000,22975000,0.0892069,0.476704,-0.511272,-0.511272,47,"cod_EM_init",4,"h-1"
1,1831020000,1812280000,95369600,161850000,22626500,161850000,22626500,0.0898299,0.478737,-0.0725346,-0.0725346,48,"cod_EM_init",4,"h-1"
1,1794650000,1779820000,116887000,158898000,20717600,158898000,20717600,0.090529,0.481005,0.1355,0.1355,49,"cod_EM_init",4,"h-1"
1,3941880000,3916340000,122408000,0,0,0,0,0,0,-0.0288248,-0.0288248,5,"cod_EM_init",4,"h-1"
1,1749380000,1729070000,67361500,155942000,20651300,155942000,20651300,0.0914454,0.483955,-0.40817,-0.40817,50,"cod_EM_init",4,"h-1"
1,1708990000,1688170000,90466600,155270000,21526400,155270000,21526400,0.0928241,0.488348,-0.106964,-0.106964,51,"cod_EM_init",4,"h-1"
1,1666340000,1650880000,81020400,152386000,20270200,152386000,20270200,0.0936446,0.490936,-0.211263,-0.211263,52,"cod_EM_init",4,"h-1"
1,1621100000,1603400000,70211600,149613000,20036800,149613000,20036800,0.0946064,0.493945,-0.346491,-0.346491,53,"cod_EM_init",4,"h-1"
1,1573820000,1557860000,118963000,146908000,19581700,146908000,19581700,0.0957373,0.49745,0.188832,0.188832,54,"cod_EM_init",4,"h-1"
1,1524300000,1507200000,96752700,143617000,19062900,143617000,19062900,0.0969626,0.501208,-0.00840383,-0.00840383,55,"cod_EM_init",4,"h-1"
1,1488140000,1465630000,102015000,142592000,20636600,142592000,20636600,0.0980023,0.504363,0.0526953,0.0526953,56,"cod_EM_init",4,"h-1"
1,1469380000,1449220000,58613500,142016000,21022100,142016000,21022100,0.0983254,0.505338,-0.498133,-0.498133,57,"cod_EM_init",4,"h-1"
1,1462480000,1444180000,89201400,141525000,21027000,141525000,21027000,0.0979779,0.50429,-0.0771675,-0.0771675,58,"cod_EM_init",4,"h-1"
1,1450360000,1436320000,156066000,138581000,19250500,138581000,19250500,0.0972098,0.501961,0.483841,0.483841,59,"cod_EM_init",4,"h-1"
1,3935480000,3910120000,127395000,0,0,0,0,0,0,0.0142041,0.0142041,6,"cod_EM_init",4,"h-1"
1,1436170000,1414570000,64663000,135993000,19465600,135993000,19465600,0.0966835,0.500356,-0.392677,-0.392677,60,"cod_EM_init",4,"h-1"
1,1444330000,1418320000,81576500,138904000,22283000,138904000,22283000,0.0968768,0.500946,-0.161122,-0.161122,61,"cod_EM_init",4,"h-1"
1,1458070000,1443140000,123951000,140169000,20828100,140169000,20828100,0.0969235,0.501088,0.252038,0.252038,62,"cod_EM_init",4,"h-1"
1,1463800000,1444950000,90219200,140438000,20317400,140438000,20317400,0.0973334,0.502336,-0.065982,-0.065982,63,"cod_EM_init",4,"h-1"
1,1471960000,1449030000,88855700,140802000,21469600,140802000,21469600,0.096646,0.500241,-0.0820458,-0.0820458,64,"cod_EM_init",4,"h-1"
1,1482730000,1464150000,112909000,140945000,21049600,140945000,21049600,0.0959648,0.498151,0.154457,0.154457,65,"cod_EM_init",4,"h-1"
1,1490780000,1471330000,88855200,139967000,20559200,139967000,20559200,0.0950084,0.495195,-0.0865532,-0.0865532,66,"cod_EM_init",4,"h-1"
1,1501410000,1.48e+09,111265000,139958000,21049600,139958000,21049600,0.0941048,0.492379,0.136639,0.136639,67,"cod_EM_init",4,"h-1"
1,1512510000,1492960000,100242000,138947000,20530600,138947000,20530600,0.0928116,0.488308,0.0297682,0.0297682,68,"cod_EM_init",4,"h-1"
1,1527200000,1505370000,101832000,138035000,20757000,138035000,20757000,0.0911363,0.482963,0.0431133,0.0431133,69,"cod_EM_init",4,"h-1"
1,3926970000,3901500000,107647000,0,0,0,0,0,0,-0.151054,-0.151054,7,"cod_EM_init",4,"h-1"
1,1545670000,1525080000,86273100,136928000,20461900,136928000,20461900,0.0892217,0.476752,-0.12643,-0.12643,70,"cod_EM_init",4,"h-1"
1,1565270000,1545410000,271013000,137242000,20331200,137242000,20331200,0.0882841,0.473671,1.01445,1.01445,71,"cod_EM_init",4,"h-1"
1,1588260000,1560280000,50052400,136705000,20555500,136705000,20555500,0.0872207,0.470143,-0.677345,-0.677345,72,"cod_EM_init",4,"h-1"
1,1663280000,1622150000,192499000,144797000,26553200,144797000,26553200,0.0858462,0.465532,0.658892,0.658892,73,"cod_EM_init",4,"h-1"
1,1756550000,1736410000,93685500,149021000,23878100,149021000,23878100,0.0840803,0.45952,-0.0794032,-0.0794032,74,"cod_EM_init",4,"h-1"
1,1857760000,1825280000,53613100,154952000,25647200,154952000,25647200,0.0824172,0.453766,-0.650296,-0.650296,75,"cod_EM_init",4,"h-1"
1,1942570000,1924820000,80612400,157732000,23586200,157732000,23586200,0.0806059,0.447397,-0.255479,-0.255479,76,"cod_EM_init",4,"h-1"
1,1977860000,1964970000,121335000,155588000,20354000,155588000,20354000,0.0792541,0.442572,0.148493,0.148493,77,"cod_EM_init",4,"h-1"
1,1965710000,1947250000,78519700,151068000,18990500,151068000,18990500,0.0783209,0.439205,-0.284559,-0.284559,78,"cod_EM_init",4,"h-1"
1,1934650000,1912710000,60563700,147747000,19393500,147747000,19393500,0.0778437,0.437471,-0.539913,-0.539913,79,"cod_EM_init",4,"h-1"
1,3917350000,3892290000,154416000,0,0,0,0,0,0,0.212937,0.212937,8,"cod_EM_init",4,"h-1"
1,1892770000,1877360000,88370000,143722000,18287600,143722000,18287600,0.0774949,0.436199,-0.157533,-0.157533,80,"cod_EM_init",4,"h-1"
